X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,nombre,tipo,zona,categoria,descripcion,servicios,direccion,num1,num2,cp,localidad,tfno1,tfno2,fax,email,paginaweb,observaciones,plazas,lng,lat
-1.419935,41.919927,Rincón del Bú II,,,,,,-1,-1,-1,,,Rincón del Bú II,Apartamento Turístico,La Ribera,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación:&lt;/B&gt; apartamento situado en el núcleo urbano. Vivienda independiente y adosada a la del propietario y al apartamento Rincón del Bú I ocupando la planta primera de un edificio de dos. &lt;br/&gt;&lt;B&gt;Entorno:&lt;/B&gt; Cortes es una localidad de 3.000 habitantes situada al sur de Navarra, en la muga con Aragón, desde la que se puede visitar Tudela, el Parque Natural de las Bardenas Reales y el Parque de aventura Sendaviva. &lt;br/&gt;&lt;B&gt;Distribución:&lt;/B&gt; dispone de 2 habitaciones individuales con TV, 2 dobles con TV, 2 baños a compartir con secador de pelo, salón-comedor con TV y  DVD y cocina incorporada totalmente equipada. &lt;br/&gt;&lt;B&gt;Otros:&lt;/B&gt; servicio WIFI, sala de juegos infantil con TV y DVD y jardín de uso compartido con terraza, mobiliario y barbacoa.","Jardín, TV, Secador, Porche/terraza, Lavavajillas, Microondas, Tostadora",CL Blanca de Navarra,6,,0,Cortes,660308471,0,0,info@casaruralbardenas.es,<a href='http://www.casaruralbardenas.es'>www.casaruralbardenas.es</a>,Ofrecen bonos descuento para el Parque de Aventura Sendaviva.,6,631023,4642093
-1.664833,42.807565,Room Pamplona,,,,,,-1,-1,-1,,,Room Pamplona,Apartamento Turístico,Cuenca de Pamplona,Apartamento,"&lt;br&gt;&lt;b&gt;Ubicación: &lt;/b&gt;apartamento situado en un edificio de viviendas del núcleo urbano, junto al Planetario y en las proximidades de la Clínica Universitaria.&lt;br/&gt;
&lt;strong&gt;Distribución: &lt;/strong&gt;dispone de 4 habitaciones dobles, una de ellas con baño de uso exclusivo, 2 baños a compartir, cocina totalmente equipada y salón-comedor con TV y terraza.&lt;br/&gt;
&lt;b&gt; &lt;/b&gt;&lt;br/&gt;","Juegos, TV, Microondas, Wifi gratuito",CL Sancho Ramírez,13,6º A,0,Pamplona,948103928,679799050,0,info@roompamplona.es,<a href='http://www.roompamplona.es'>www.roompamplona.es</a>,,0,609167,4740310
-1.644122,42.478704,Rosaenea,,,,,,-1,-1,-1,,,Rosaenea,Vivienda Turística,Zona Media,Apartamento,"&lt;strong&gt;Ubicación: &lt;/strong&gt;situada en una vivienda unifamiliar adosada en el núcleo urbano.&lt;br /&gt;&lt;strong&gt;Entorno: &lt;/strong&gt;Olite es una villa de elegante trama urbana en la que destacan numerosas casas blasonadas de los periodos renacentista y barroco. Está situada en el centro de la Zona Media de Navarra, punto de transición entre la Montaña y la Ribera. El pueblo tiene cerca de 3000 habitantes y le han dado fama sobre todo sus vinos y su Castillo-Palacio medieval.&lt;br /&gt;&lt;strong&gt;Distribución: &lt;/strong&gt;en la planta baja está la cocina-salón-comedor y  el aseo. La primera planta cuenta con 2 habitaciones dobles (una con baño exclusivo), 1 habitación triple y 1 baño. En la planta bajo cubierta hay 1 habitación cuádruple con baño. Tiene sala de juegos en el garaje, terraza, jardín y sala de usos múltiples en el sótano.&lt;br /&gt;","Jardín, Barbacoa, Juegos, TV, Cuna , Lavavajillas, Microondas, Wifi gratuito, Trona, Terraza, Sala de juegos, Baño",CL Tempranillo,67,,0,Olite,628866626,948755222,0,contacto@casarosaenea.com,<a href='http://www.casarosaenea.com'>www.casarosaenea.com</a>,,11,611446,4703819
-1.60652,42.064104,Rua 25,,,,,,-1,-1,-1,,,Rua 25,Vivienda Turística,La Ribera,Apartamento,"&lt;b&gt;Ubicación: &lt;/b&gt;en una vivienda el centro urbano deTudela.&lt;br /&gt;&lt;b&gt;Distribución:&lt;/b&gt; la planta baja tiene un aseo. La primera planta cuenta con cocina, salón y baño y en la segunta planta hay 3 habitaciones dobles y 1 baño.","Secador, TV, Microondas, Billar, Terraza",CL Rúa,25,,0,Tudela,686940124,0,0,cincotrivio@gmail.com,,,6,615290,4657833
-1.604165,42.050224,Ruralsuite Urban,,,,,,-1,-1,-1,,,Ruralsuite Urban,Vivienda Turística,La Ribera,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación:&lt;/B&gt; apartamento turístico situado en una de las zonas residenciales más tranquilas de la ciudad. &lt;br/&gt;&lt;B&gt;Distribución:&lt;/B&gt; planta baja: dispone de cocina equipada con microondas, lavavajillas, frigorifico americano y TV, salón con TV, comedor y baño con ducha de hidromasaje y secador de pelo. Primera planta: cuenta con terraza y 4 habitaciones dobles,  una de ellas con baño y secador de pelo y otro baño a compartir. Segunda planta: dispone de una habitación cuádruple abuhardillada con TV y terraza con espléndidas vistas.&lt;br/&gt;&lt;B&gt;Otros:&lt;/B&gt; garaje para 4 coches, con sala de lavanderia y secadora, jardín con mesa y sillas, ascensor, conexión Wifi gratuita y climatizador en habitaciones, cocina, sala y comedor.","Internet, Internet, Climatización, TV, Climatización, Cuna , Lavavajillas, Microondas, Wi-fi, Jardín, Wifi gratuito",CL Magdalena Eguaras,48,,0,Tudela,948850448,654500512,0,info@ruralsuite.com,<a href='http://www.casaruraltudela.com'>www.casaruraltudela.com</a>,,12,615510,4656295
-1.826496,43.028907,Sagastiberria,,,,,,-1,-1,-1,,,Sagastiberria,Apartamento Turístico Rural,Pirineos,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;Casa cercada a 150 m. del pueblo.&lt;br/&gt;&lt;B&gt;Entorno: &lt;/B&gt;Pequeño pueblo de 180 habitantes situado en el valle de Basaburua. En los alrededores se puede visitar el valle de Ultzama con el área natural recreativa del robledal de Orgi o el campo de Pitch and Putt de Lizaso o la zona de Lekunberri, a los pies de la sierra de Aralar, con la Vía Verde del Plazaola o la cueva de Mendukilo.  &lt;br/&gt;&lt;B&gt;Distribución: &lt;/B&gt;Tiene 3 habitaciones dobles, un baño, cocina equipada, salón-comedor con TV y chimenea, terraza, garaje y jardín con barbacoa.&lt;br/&gt;","Parking, Aparcamiento cubierto, Jardín, Chimenea, Vídeo, Barbacoa, Juegos",CL San Juan,0,S/N,0,Beruete,661432647,0,0,sagastiberria@hotmail.com,,Admisión de animales: consultar con el propietario.,6,595606,4764693
-1.053821,42.913675,Salazar,,,,,,-1,-1,-1,,,Salazar,Apartamento Turístico Rural,Pirineos,Apartamento,"&lt;b&gt;Ubicación: &lt;/b&gt;se encuentra en la primera planta de un edificio tradicional de la zona. En el mismo edificio se encuentra también el &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=6507&amp;amp;idRC=6404""&gt;apartamento Abodi&lt;/a&gt;. &lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;pueblo de 50 habitantes de ambiente pirenaico situado en el valle de Salazar. El valle se caracteriza por sus pequeños pueblos de casa blasonadas y tejados de teja plana y fuerte pendiente y sus iglesias románicas y góticas. Muy próximo a la Selva de Irati y al valle de Belagua, donde se puede practicar senderismo y esquí de fondo o subir a la Mesa de los Tres Reyes, el pico más alto de la comunidad.&lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;dispone de 2 habitaciones dobles (una de ellas con baño), un baño y cocina-salón-comedor.&lt;br /&gt;","Secador, TV, Lavavajillas, Microondas",CL San José,6,1º Dcha,0,Izalzu,636339397,0,0,info@apezarena.com,<a href='http://www.apezarena.com'>www.apezarena.com</a>,,4,658854,4753066
-1.647224,42.815859,San Antón 62,,,,,,-1,-1,-1,,,San Antón 62,Apartamento Turístico,Cuenca de Pamplona,Apartamento,"&lt;strong&gt;Ubicación&lt;/strong&gt;: en el casco antiguo, cerca del Ayuntamiento y de la Plaza del Castillo.&lt;br /&gt; &lt;strong&gt;Descripción&lt;/strong&gt;: es un duplex que cuenta con cocina-salón-comedor en la primera planta y 1 habitación doble y 1 baño en la segunda.&lt;br /&gt;","TV, Lavavajillas",CL San Antón,62,5º Izq,31000,Pamplona,647927340,0,0,sergiosarriesmartinez@gmail.com,,,2,610592,4741254
-1.668698,42.820127,San Jorge,,,,,,-1,-1,-1,,,San Jorge,Apartamento Turístico,Cuenca de Pamplona,Apartamento,"&lt;strong&gt;Ubicación: &lt;/strong&gt;situado en el barrio de San Jorge en un edificio de viviendas.&lt;br /&gt;
&lt;strong&gt;Distribución: &lt;/strong&gt;dispone de 2 habitaciones dobles, 1 baño a compartir, cocina, salón y salita.&lt;br /&gt;",,CL Dr. Simonena,8,6ºA,31012,Pamplona,645596463,0,0,oscarpoyo@hotmail.com,,,4,608829,4741700
-1.648791,42.818057,San Lorenzo,,,,,,-1,-1,-1,,,San Lorenzo,Apartamento Turístico,Cuenca de Pamplona,Apartamento,"&lt;strong&gt;Ubicación&lt;/strong&gt;: en el casco antiguo de la localidad. Al lado de la calle Mayor y del Parque de la Taconera.&lt;br /&gt;
&lt;strong&gt;Distribución&lt;/strong&gt;: cuenta con 1 habitación doble, 1 habitación individual, 1 baño, cocina y salón-comedor.&lt;br /&gt;","TV, Microondas",CL San Lorenzo,39,3º Dcha,31000,Pamplona,673485600,0,0,luna@rittenhouse.es,,,3,610460,4741496
-1.64409,42.816579,San Nicolás ,,,,,,-1,-1,-1,,,San Nicolás ,Apartamento Turístico,Cuenca de Pamplona,Apartamento,"&lt;strong&gt;Ubicación&lt;/strong&gt;: en el casco antiguo al lado de la Plaza del Castillo.&lt;br /&gt; &lt;strong&gt;Distribución&lt;/strong&gt;: cuenta con 1 habitación individual, 1 baño, salón-comedor y cocina.&lt;br /&gt;","Secador, TV, Microondas, Wifi gratuito",CL San Nicolás ,10,4º,31000,Pamplona,647658327,0,0,sannicolas10@ono.com,<a href='http://www.sannicolas10.com'>www.sannicolas10.com</a>,,1,610847,4741338
-1.540348,42.902355,San Nicolás,,,,,,-1,-1,-1,,,San Nicolás,Vivienda Turística,Pirineos,Apartamento,"&lt;b&gt;Ubicación: &lt;/b&gt;en el núcleo urbano.&lt;br /&gt;&lt;b&gt;Entorno:&lt;/b&gt; Larrasoaña es un pequeño pueblo  de 138 habitantes situado en el Camino de Santiago a 15 km al norte de  Pamplona en dirección a Orreaga/Roncesvalles.&lt;br /&gt;&lt;b&gt;Distribución:&lt;/b&gt; planta baja: dispone de 3 habitaciones dobles, 2 baños, cocina y salón-comedor. Primera planta: 3 habitaciones dobles y 2 baños. Tiene jardín.&lt;br /&gt;&lt;br /&gt;","TV, Lavavajillas, Barbacoa, Jardín",CL San Nicolas,45,,31000,Larrasoaña,646765976,0,0,nuriap117@hotmail.com,,,10,619163,4751005
-2.373016,42.514531,San Pedro,,,,,,-1,-1,-1,,,San Pedro,Apartamento Turístico,Zona Media,Apartamento,"&lt;strong&gt;Ubicación:&lt;/strong&gt; situado en el núcleo urbano.&lt;br /&gt;&lt;strong&gt;Distribución: &lt;/strong&gt;dispone de 3 habitaciones dobles, 2 baños a compartir, cocina y salón-comedor.&lt;br /&gt;","Secador, TV, Microondas",CL Medio San Pedro,25,,0,Viana,948645927,0,0,joseigna1969@hotmail.es,,,10,551505,4707097
-2.166005,42.897151,San Pedroko Bidea,,,,,,-1,-1,-1,,,San Pedroko Bidea,Vivienda Turística,Pirineos,Apartamento,"&lt;b&gt;Ubicación: &lt;/b&gt;vivienda unifamiliar adosada situada en el núcleo urbano.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;localidad situada en el corredor del Arakil y nudo de comunicaciones entre Navarra y el País Vasco. Está ubicada a los pies de la sierra de Urbasa y muy próxima a las sierras de Andía y Aralar, donde se puede practicar el senderismo. También se pueden realizar visitas culturales al santuario de San Miguel de Aralar o a la ciudad monumental de Estella-Lizarra. &lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;planta baja: cocina equipada y salón-comedor con TV. Primera planta: una habitación doble y un baño. También dispone de jardín con mobiliario y barbacoa.&lt;br /&gt;&lt;b&gt;Servicios:&lt;/b&gt; posibilidad de instalar una cama supletoria.&lt;br /&gt;","Jardín, TV, Parking , Chimenea , Lavavajillas, Microondas",CL San Pedroko Bidea,25,,0,Altsasu/Alsasua,650023698,0,0,sanpedrokobidea@gmail.com,sanpedrokobidea.blogspot.com.es,,10,568091,4749731
-2.166005,42.897151,San Pedroko Bidea,,,,,,-1,-1,-1,,,San Pedroko Bidea,Vivienda Turística,Pirineos,Apartamento,"&lt;b&gt;Ubicación: &lt;/b&gt;vivienda unifamiliar adosada situada en el núcleo urbano.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;localidad situada en el corredor del Arakil y nudo de comunicaciones entre Navarra y el País Vasco. Está ubicada a los pies de la sierra de Urbasa y muy próxima a las sierras de Andía y Aralar, donde se puede practicar el senderismo. También se pueden realizar visitas culturales al santuario de San Miguel de Aralar o a la ciudad monumental de Estella-Lizarra. &lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;planta baja: cuenta con cocina, salón, 1 habitación individual y 1 baño. Primera planta: hay 3 habitaciones dobles y un baño. Planta ático: 1 habitación doble y 1 baño.&lt;/br&gt;
&lt;b&gt;Servicios:&lt;/b&gt; en la planta semisótano cuenta con un comedor-txoko con cocina, chimenea y TV. Dispone de garaje con aseo y jardín que comparte con el resto de viviendas adosadas.&lt;/br&gt;","Jardín, TV, Parking , Chimenea , Lavavajillas, Microondas",CL San Pedroko Bidea,25,,0,Altsasu/Alsasua,650023698,0,0,sanpedrokobidea@gmail.com,sanpedrokobidea.blogspot.com.es,,10,568091,4749731
-1.656889,42.02949,San Roque,,,,,,-1,-1,-1,,,San Roque,Apartamento Turístico Rural,La Ribera,Apartamento,"&lt;strong&gt;Ubicación&lt;/strong&gt;: situado en la segunda planta de una casa tradicional, en el núcleo urbano de la localidad (3.550 habitantes), a 4 kilómetros de Tudela. En la planta baja se encuentra el apartamento &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=7352&amp;amp;idRC=7287""&gt;San Roque 7&lt;/a&gt;.&lt;br /&gt;&lt;strong&gt;Entorno: &lt;/strong&gt;la localidad está próxima al Parque Natural de las Bardenas Reales, donde se pueden practicar deportes como senderismo, BTT o 4x4, o visitar el Parque de Senda Viva con atracciones para toda la familia. También se pueden realizar visitas culturales a Tudela o la Ruta de los Monasterios y visitar las bodegas de la localidad.&lt;br /&gt;&lt;strong&gt;Distribución:&lt;/strong&gt; dispone de 2 habitaciones dobles, salón-comedor con televisión y cocina equipada con lavavajillas y microondas. Cuenta con 2 baños a compartir y una pequeña terraza.&lt;br /&gt;","Chimenea, TV, Lavavajillas, Wifi gratuito, Trona, Terraza, Lavadora",CL Donantes de Sangre,5,2,0,Murchante,659475687,0,0,marisaarriazu@hotmail.com,,,4,611183,4653923
-1.656889,42.02949,San Roque 7,,,,,,-1,-1,-1,,,San Roque 7,Apartamento Turístico Rural,La Ribera,Apartamento,"&lt;strong&gt;Ubicación&lt;/strong&gt;: situado en la planta baja de un edificio tradicional, en el núcleo urbano de la localidad (3.550 habitantes), a 4 kilómetros de Tudela. En la primera planta se ubica el apartamento &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=7159&amp;amp;idRC=7074""&gt;San Roque&lt;/a&gt;.&lt;br /&gt;&lt;strong&gt;Entorno: &lt;/strong&gt;la localidad está próxima al Parque Natural de las Bardenas Reales, donde se pueden practicar deportes como senderismo, BTT o 4x4, o visitar el Parque de Senda Viva con atracciones para toda la familia. También se pueden realizar visitas culturales a Tudela o la Ruta de los Monasterios y visitar las bodegas de la localidad.&lt;br /&gt;&lt;strong&gt;Distribución:&lt;/strong&gt; dispone de cocina-salón-comedor, 1 habitación doble y 1 baño.","TV, Microondas, Wifi gratuito",CL Donantes de Sangre,7,bajo,0,Murchante,659475687,0,0,apartamentossanroque5@gmail.com,,,2,611183,4653923
-1.520245,43.142076,Saskaitz,,,,,,-1,-1,-1,,,Saskaitz,Apartamento Turístico,Pirineos,Apartamento,"&lt;b&gt;Ubicación:&lt;/b&gt; apartamento situado en un edificio del núcleo urbano.&lt;br /&gt;&lt;b&gt;Entorno:&lt;/b&gt; &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=2078&amp;amp;idRC=4659""&gt;Elizondo&lt;/a&gt; es la capital del valle de Baztan y como tal cuenta con numerosas casas señoriales, palacios y animación callejera, especialmente los días de mercados y ferias. Enclave idóneo para descubrir este valle rico en tradiciones, museos, espacios naturales y monumentales. &lt;br /&gt;&lt;b&gt;Distribución:&lt;/b&gt; dispone de cocina, salón-comedor, 3 habitaciones dobles, 1 baño y 1 aseo.&lt;br /&gt;","Secador, TV, Lavavajillas, Microondas, Detalles: flores frescas, bombones, libro de cama...",PZ Saskaitz,4,1 izda,0,Elizondo,658758173,0,0,motoslorenzo@hotmail.com,,,6,620335,4777655
-1.66894,42.808252,"Scala I, II, III, IV, V y VI",,,,,,-1,-1,-1,,,"Scala I, II, III, IV, V y VI",Apartamento Turístico,Cuenca de Pamplona,Apartamento,"&lt;b&gt;Ubicación:&lt;/b&gt; apartamentos turísticos situados en muy cerca de la zona hospitalaria, ocupando la segunda planta de un edificio y la primera  y tercera de otro edificio.&lt;br /&gt;&lt;b&gt;Distribución:&lt;/b&gt; los apartamentos Scala I-II y VI se encuentran en la segunda planta y cada uno de ellos tiene: 2 habitaciones dobles, baño, cocina, salón-comedor y terraza.  El Scala III está en la tercera planta y tiene 2 habitaciones dobles, 1 habitación individual, cocina y salón-comedor. El Scala IV también está en la tercera planta y cuenta con 1 habitación doble, baño, cocina y salón comedor. Y el Scala V está en la primera planta y tiene 1 habitación doble, 1 habitación individual, baño y cocina-salón.&lt;br /&gt;","Ascensor, Secador, TV, Microondas, Wifi gratuito, Terraza",PS Premin de Iruña,5,,31008,Pamplona,948173300,0,0,info@apartamentos-scala.com,<a href='http://www.apartamentos-scala.com'>www.apartamentos-scala.com</a>,,22,608830,4740381
-1.751914,42.27627,Senda de la Ribera,,,,,,-1,-1,-1,,,Senda de la Ribera,Vivienda Turística,La Ribera,Apartamento,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;edifico adosado en el casco urbano de Villafranca.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;Villafranca es una localidad de unos 3.000 habitantes ubicado en la Ribera de Navarra y muy próximo al Parque de Sendaviva y al castillo de Marcilla.&lt;br /&gt;&lt;b&gt;Distribución:&lt;/b&gt; sótano: cuenta con un txoko con comedor y cocina, zona de juegos y aseo. Planta baja: se encuentra la cocina, el salón-comedor, 1 habitación doble y un baño. Primera planta: hay 3 habitaciones dobles y 1 baño. Dispone de porche cubierto y jardín.&lt;br /&gt;&lt;b&gt; &lt;/b&gt;&lt;br /&gt;","Jardín, Chimenea, Barbacoa, Juegos, Secador, TV, Cuna , Lavavajillas, Microondas, Wifi gratuito, Trona, Detalle de bienvenida (vino, bizcocho, producto casero...), Futbolín, Billar, Porche cubierto, Sala de juegos",CL Bajo el Arco,77,,0,Villafranca,667266035,678633435,0,sendadelaribera@gmail.com,<a href='http://www.sendadelaribera.com'>www.sendadelaribera.com</a>,,8,602916,4681205
-2.091494,42.771429,Sierra de Urbasa,,,,,,-1,-1,-1,,,Sierra de Urbasa,Vivienda Turística,Pirineos,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;casa de nueva construcción manteniendo la tipología tradicional, situada en el Señorío de Urra (2 habitantes).   &lt;br/&gt;&lt;B&gt;Entorno:&lt;/B&gt; situado a los pies del Parque Natural de Urbasa-Andía, donde además de disfrutar de la naturaleza, se puede practicar senderismo por alguno de sus senderos balizados. También se pueden realizar excursiones culturales a Estella-Lizarra o los monasterios de Iratxe e Irantzu, o practicar deportes acuáticos en el embalse de Alloz.&lt;br/&gt;&lt;B&gt;Distribución:&lt;/B&gt; planta baja: dispone de aseo y salón-comedor con chimenea, TV, consola Wii, juegos, libros y cocina equipada incorporada al salón. Primera planta: cuenta con 6 habitaciones dobles con baño de uso exclusivo. &lt;br/&gt;&lt;B&gt;Otros:&lt;/B&gt; sala de juegos y aparcamiento exterior.","Jardín, Chimenea, Barbacoa, Juegos, Secador, TV, Parking , Lavavajillas, Microondas", Caserío,0,s/n,0,Urra,948234935,636976543,0,info@sierradeurbasa.com,<a href='http://www.sierradeurbasa.com'>www.sierradeurbasa.com</a>,Consultar la admisión de animales.,12,574325,4735833
-1.651946,42.814753,Singular Deluxe,,,,,,-1,-1,-1,,,Singular Deluxe,Apartamento Turístico,Cuenca de Pamplona,Apartamento,"&lt;strong&gt;Ubicación: &lt;/strong&gt;en el conocido ""Edificio Singular"", muy cerca del casco antiguo y de la Ciudadela.&lt;br /&gt;&lt;strong&gt;Distribución: &lt;/strong&gt;dispone de 2 habitaciones dobles, 1 baño, cocina-comedor y salón.&lt;br /&gt;","Secador, TV, Cuna , Microondas, Wifi gratuito, Aparcamiento cubierto, Trona",AV Pio XII,1,"Torre 3, 3ºF",31002,Pamplona,679778683,669573701,0,apartamentosayla@gmail.com,,,4,610208,4741125
-1.654801,42.826926,"Suites P. Plaza 1B, 1G, 3G",,,,,,-1,-1,-1,,,"Suites P. Plaza 1B, 1G, 3G",Apartamento Turístico,Cuenca de Pamplona,Apartamento,"&lt;br&gt;&lt;strong&gt;Ubicación:  &lt;/strong&gt;apartamentos situados en un edificio de 6 alturas a las afueras de Pamplona.&lt;br/&gt;
&lt;strong&gt;Distribución: Apartamento 1B: &lt;/strong&gt;dispone de 1 baño, 1 habitación doble, cocina totalmente equipada y salón con TV. &lt;strong&gt;Apartamento 1G:&lt;/strong&gt; cuenta con 2 habitaciones dobles, 1 baño, cocina totalmente equipada y salón con TV. &lt;strong&gt;Apartamento 3G: &lt;/strong&gt;ofrece 2 habitaciones dobles, 1 baño, cocina totalmente equipada y salón con TV.&lt;br/&gt;
&lt;strong&gt;Otros:&lt;/strong&gt; posibilidad de instalar en cada apartamento una cama supletoria.&lt;br/&gt;
 &lt;br /&gt;","TV, Microondas",TR Ave María,13,,31014,Pamplona,948136012,0,0,reservas@hotelpamplonaplaza.com,<a href='http://www.hotelpamplonaplaza.com'>www.hotelpamplonaplaza.com</a>,,8,609953,4742473
-1.677236,42.527289,Tafalla I,,,,,,-1,-1,-1,,,Tafalla I,Apartamento Turístico,Zona Media,Apartamento,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;los apartamentos turísticos Tafalla I y &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=4612""&gt;Tafalla II&lt;/a&gt; se encuentran en un edificio típico de la zona de dos plantas, en el casco viejo de la localidad. &lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;los apartamentos se encuentran en la primera planta y la vivienda de los propietarios en la segunda. El número I, consta de dos dormitorios dobles, un baño, cocina con microondas y lavavajillas, despensa y salón-comedor con TV.","TV, Cuna , Lavavajillas, Microondas, Wifi gratuito",CL Misericordia,2,1º,0,Tafalla,649212799,948700019,0,info@apartamentostafalla.com,<a href='http://www.apartamentostafalla.com'>www.apartamentostafalla.com</a>,Son propietarios también del restaurante &lt;a&gt;La Peña&lt;/a&gt;.,4,608640,4709171
-1.677236,42.527289,Tafalla II,,,,,,-1,-1,-1,,,Tafalla II,Apartamento Turístico,Zona Media,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;los apartamentos turísticos &lt;a href=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=4611""&gt;Tafalla I&lt;/A&gt; y Tafalla II se encuentran en un edificio típico de la zona de dos plantas, en el casco viejo de la localidad. &lt;br/&gt;&lt;B&gt;Distribución: &lt;/B&gt;los apartamentos se encuentran en la primera planta y la vivienda de los propietarios en la segunda. El número II, consta de un dormitorio doble, un baño, cocina con microondas y lavavajillas, despensa y salón-comedor con TV.","TV, Cuna , Lavavajillas, Microondas, Wifi gratuito",CL Misericordia,2,2º,0,Tafalla,649212799,948700019,0,info@apartamentostafalla.com,<a href='http://www.apartamentostafalla.com'>www.apartamentostafalla.com</a>,Son propietarios también del restaurante &lt;a&gt;La Peña&lt;/a&gt;.,2,608640,4709171
-1.090628,42.90321,Tanco  ,,,,,,-1,-1,-1,,,Tanco  ,Apartamento Turístico,Pirineos,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;se sitúa en la segunda planta de un edificio tradicional de la zona, en el casco urbano de la localidad.&lt;br/&gt;&lt;B&gt;Entorno: &lt;/B&gt;localidad de calles empedradas y cuidadas casas situada en el valle de Salazar, en el corazón del Pirineo navarro. Muy próxima se encuentra la Selva de Irati, el hayedo-abetal más extenso y mejor conservado de Europa. Los amantes del montañismo se pueden acercar a algunos de los picos más altos de la provincia, como el Ori o la Mesa de los Tres Reyes.&lt;br/&gt;&lt;B&gt;Distribución: &lt;/B&gt;dispone de tres habitaciones dobles, un baño, cocina equipada con microondas y salón con chimenea, TV y juegos.","Chimenea, TV, Lavavajillas, Microondas, Juegos, DVD, Vídeo, Aparcamiento cubierto",CL Manchoalorra,3,2º izq,0,Ochagavía,948890211,616689496,0,casaruralmartinezker@gmail.com,<a href='http://www.martinezker.com'>www.martinezker.com</a>,,6,655876,4751835
-0.924967,42.8603,Tapia,,,,,,-1,-1,-1,,,Tapia,Apartamento Turístico Rural,Pirineos,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;coqueto apartamento situado en la primera planta de un edificio tradicional de la zona, en el casco urbano de Isaba. En la planta baja se encuentra la vivienda de los propietarios.&lt;br/&gt;&lt;B&gt;Entorno: &lt;/B&gt;Isaba es el prototipo de villa pirenaica, coronada por la torre defensiva de su iglesia gótica. Es una población animada, sobre todo en verano y fines de semana, centro de las excursiones a los valles de Belagua y Belabarce.&lt;br/&gt;&lt;B&gt;Distribución: &lt;/B&gt;consta de tres habitaciones dobles, un baño y salón-comedor-cocina. La cocina está equipada con lavavajillas y microondas y el salón cuenta con TV.&lt;br/&gt;","TV, Cuna , Lavavajillas, Microondas",CL Bormapea,8,bajo,0,Isaba,948893013,687832845,0,restapia@yahoo.es,<a href='http://www.casatapia.com'>www.casatapia.com</a>,,6,669518,4747390
-1.6427,42.818012,The Estafeta View Apartment   ,,,,,,-1,-1,-1,,,The Estafeta View Apartment   ,Apartamento Turístico,Cuenca de Pamplona,Apartamento,"&lt;strong&gt;Ubicación:&lt;/strong&gt; en pleno casco viejo, en la famosa calle de la Estafeta. Muy cerca de la plaza del Castillo, del ayuntamiento y de la catedral.&lt;br /&gt;&lt;strong&gt;Distribución:&lt;/strong&gt; tiene salón-cocina-comedor, 1 habitación doble, 1 habitación individual y 1 baño. Cuenta con 2 balcones que dan a la calle Estafeta desde donde de puede ver el encierro.","Secador, TV, Cuna , Lavavajillas, Microondas, Wifi gratuito, Trona",CL Estafeta,16,4º,31000,Pamplona,656991947,0,0,info@theestafeta.com,,,3,610958,4741499
